participant,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,sentence_rt,question_rt,choice_rt,choice,chosen_type,mismatch,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,fixations_left,fixations_right,total_fixation,revisits_left,revisits_right,total_revisits,transitions,ffs,ffd,fvs,fvd,cxt
participant_061,a,18,experiment,8,3,1,unmodified,y,3b,3a,,381.0,425.0,398.0,412.0,643.0,693.0,533.0,3485.0,,2132.0,right,A,False,right,0.106,0.894,1044.0,111.0,933.0,1.0,4.0,5.0,0.0,3.0,3.0,2.0,right,209.0,right,652.0,unmodified.A
participant_061,a,43,experiment,10,4,1,exhaustive,y,4b,4a,4a,379.0,245.0,366.0,267.0,294.0,302.0,337.0,2190.0,,1601.0,right,A,False,right,0.227,0.773,494.0,112.0,382.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,112.0,left,112.0,exhaustive.A
participant_061,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,560.0,480.0,465.0,699.0,567.0,670.0,794.0,4235.0,,3728.0,left,A,True,right,0.278,0.722,2059.0,572.0,1487.0,4.0,3.0,7.0,3.0,2.0,5.0,3.0,right,263.0,right,263.0,contrastive.A
participant_061,a,13,experiment,17,6,1,unmodified,n,6a,6b,,383.0,554.0,409.0,396.0,411.0,439.0,392.0,2984.0,,2271.0,left,A,False,right,0.202,0.798,406.0,82.0,324.0,1.0,3.0,4.0,0.0,2.0,2.0,2.0,right,99.0,right,171.0,unmodified.A
participant_061,a,49,experiment,19,7,1,exhaustive,n,7a,7b,7a,353.0,342.0,356.0,349.0,359.0,364.0,328.0,2451.0,,1593.0,left,A,False,left,0.864,0.136,552.0,477.0,75.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,75.0,right,75.0,exhaustive.A
participant_061,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,473.0,286.0,296.0,339.0,315.0,316.0,317.0,2342.0,,1700.0,right,A,True,left,0.751,0.249,519.0,390.0,129.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,129.0,left,129.0,contrastive.A
participant_061,a,35,experiment,26,9,1,unmodified,y,9b,9a,,335.0,295.0,270.0,230.0,114.0,565.0,497.0,2306.0,,1613.0,right,A,False,left,0.735,0.265,388.0,285.0,103.0,3.0,1.0,4.0,2.0,0.0,2.0,1.0,right,103.0,right,103.0,unmodified.A
participant_061,a,45,experiment,28,10,1,exhaustive,y,10b,10a,10a,268.0,314.0,370.0,271.0,282.0,287.0,404.0,2196.0,,2202.0,right,A,False,right,0.281,0.719,452.0,127.0,325.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,right,121.0,right,121.0,exhaustive.A
participant_061,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,283.0,277.0,271.0,304.0,243.0,335.0,296.0,2009.0,,1974.0,left,A,True,left,0.501,0.499,861.0,431.0,430.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,right,286.0,right,430.0,contrastive.A
participant_061,a,27,experiment,35,12,1,unmodified,n,12a,12b,,319.0,336.0,320.0,326.0,423.0,587.0,401.0,2712.0,,1762.0,left,A,False,left,1.0,0.0,752.0,752.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,752.0,left,752.0,unmodified.A
participant_061,a,38,experiment,37,13,1,exhaustive,n,13a,13b,13a,547.0,556.0,379.0,410.0,306.0,357.0,470.0,3025.0,,1785.0,left,A,False,left,1.0,0.0,679.0,679.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,679.0,left,679.0,exhaustive.A
participant_061,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,518.0,254.0,316.0,351.0,308.0,320.0,383.0,2450.0,,2593.0,right,A,True,right,0.448,0.552,1462.0,655.0,807.0,3.0,1.0,4.0,2.0,0.0,2.0,2.0,left,128.0,left,523.0,contrastive.A
participant_061,a,29,experiment,44,15,1,unmodified,y,15b,15a,,369.0,301.0,317.0,350.0,289.0,330.0,365.0,2321.0,,2619.0,right,A,False,left,0.728,0.272,1470.0,1070.0,400.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,left,542.0,left,542.0,unmodified.A
participant_061,a,40,experiment,46,16,1,exhaustive,y,16b,16a,16a,339.0,262.0,314.0,282.0,295.0,314.0,320.0,2126.0,,1768.0,right,A,False,left,0.574,0.426,692.0,397.0,295.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,125.0,left,397.0,exhaustive.A
participant_061,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,511.0,392.0,328.0,366.0,316.0,307.0,395.0,2615.0,,1675.0,left,A,True,left,1.0,0.0,456.0,456.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,456.0,left,456.0,contrastive.A
participant_061,a,21,experiment,53,18,1,unmodified,n,18a,18b,,376.0,371.0,420.0,653.0,523.0,482.0,501.0,3326.0,,2462.0,left,A,False,left,0.871,0.129,1093.0,952.0,141.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,167.0,left,167.0,unmodified.A
participant_062,a,36,experiment,1,1,1,exhaustive,n,1a,1b,1a,1184.0,624.0,610.0,648.0,705.0,644.0,455.0,4870.0,,1826.0,left,A,False,right,0.421,0.579,530.0,223.0,307.0,2.0,3.0,5.0,1.0,2.0,3.0,4.0,right,132.0,right,132.0,exhaustive.A
participant_062,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,415.0,395.0,420.0,372.0,415.0,446.0,426.0,2889.0,,1609.0,right,A,True,left,0.603,0.397,315.0,190.0,125.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,100.0,left,100.0,contrastive.A
participant_062,a,18,experiment,8,3,1,unmodified,y,3b,3a,,564.0,604.0,557.0,957.0,672.0,976.0,662.0,4992.0,,2047.0,right,A,False,right,0.477,0.523,923.0,440.0,483.0,4.0,6.0,10.0,3.0,5.0,8.0,8.0,right,69.0,right,69.0,unmodified.A
participant_062,a,43,experiment,10,4,1,exhaustive,y,4b,4a,4a,316.0,437.0,352.0,476.0,399.0,496.0,627.0,3103.0,,4613.0,right,A,False,left,0.545,0.455,3001.0,1636.0,1365.0,7.0,5.0,12.0,6.0,4.0,10.0,7.0,left,104.0,left,104.0,exhaustive.A
participant_062,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,702.0,896.0,802.0,848.0,946.0,862.0,1273.0,6329.0,,1986.3055186458785,right,B,False,right,0.123,0.877,3445.9,425.0,3020.9,4.0,13.0,17.0,3.0,12.0,15.0,5.0,left,189.0,left,189.0,contrastive.B
participant_062,a,13,experiment,17,6,1,unmodified,n,6a,6b,,1350.0,1306.0,1764.0,722.0,855.0,754.0,870.0,7621.0,,3675.0,left,A,False,left,0.929,0.071,2465.0,2290.0,175.0,7.0,2.0,9.0,6.0,1.0,7.0,4.0,left,636.0,left,636.0,unmodified.A
participant_062,a,49,experiment,19,7,1,exhaustive,n,7a,7b,7a,348.0,327.0,317.0,322.0,347.0,375.0,380.0,2416.0,,1452.0,left,A,False,left,1.0,0.0,151.0,151.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,151.0,left,151.0,exhaustive.A
participant_062,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,366.0,397.0,388.0,401.0,387.0,499.0,445.0,2883.0,,1542.0,right,A,True,right,0.0,1.0,480.0,0.0,480.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,480.0,right,480.0,contrastive.A
participant_062,a,35,experiment,26,9,1,unmodified,y,9b,9a,,367.0,379.0,360.0,383.0,396.0,400.0,472.0,2757.0,,1683.0,right,A,False,right,0.0,1.0,289.0,0.0,289.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,165.0,right,289.0,unmodified.A
participant_062,a,45,experiment,28,10,1,exhaustive,y,10b,10a,10a,435.0,383.0,578.0,387.0,382.0,434.0,430.0,3029.0,,2957.0,right,A,False,right,0.457,0.543,1531.0,700.0,831.0,4.0,4.0,8.0,3.0,3.0,6.0,5.0,left,210.0,left,210.0,exhaustive.A
participant_062,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,403.0,401.0,461.0,482.0,502.0,804.0,580.0,3633.0,,1683.0,left,A,True,left,0.811,0.189,449.0,364.0,85.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,61.0,left,61.0,contrastive.A
participant_062,a,27,experiment,35,12,1,unmodified,n,12a,12b,,855.0,1076.0,548.0,678.0,432.0,682.0,495.0,4766.0,,2711.0,left,A,False,left,0.562,0.438,1284.0,721.0,563.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,left,230.0,left,230.0,unmodified.A
participant_062,a,38,experiment,37,13,1,exhaustive,n,13a,13b,13a,397.0,382.0,360.0,480.0,427.0,503.0,720.0,3269.0,,1494.0,left,A,False,left,1.0,0.0,348.0,348.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,348.0,left,348.0,exhaustive.A
participant_062,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,393.0,420.0,1024.0,533.0,460.0,476.0,607.0,3913.0,,4492.0,right,A,True,left,0.69,0.31,2735.0,1887.0,848.0,7.0,5.0,12.0,6.0,4.0,10.0,3.0,left,276.0,left,276.0,contrastive.A
participant_062,a,29,experiment,44,15,1,unmodified,y,15b,15a,,663.0,758.0,533.0,514.0,477.0,670.0,1815.0,5430.0,,2240.0,right,A,False,left,0.651,0.349,923.0,601.0,322.0,5.0,4.0,9.0,4.0,3.0,7.0,7.0,right,67.0,right,67.0,unmodified.A
participant_062,a,40,experiment,46,16,1,exhaustive,y,16b,16a,16a,341.0,351.0,360.0,446.0,628.0,471.0,478.0,3075.0,,2432.0,right,A,False,right,0.176,0.824,1212.0,213.0,999.0,1.0,4.0,5.0,0.0,3.0,3.0,2.0,right,444.0,right,766.0,exhaustive.A
participant_062,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,441.0,511.0,606.0,524.0,446.0,526.0,514.0,3568.0,,1456.0,left,A,True,right,0.0,1.0,126.0,0.0,126.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,126.0,right,126.0,contrastive.A
participant_062,a,21,experiment,53,18,1,unmodified,n,18a,18b,,1693.0,944.0,836.0,589.0,955.0,642.0,730.0,6389.0,,2422.0,left,A,False,left,0.514,0.486,920.0,473.0,447.0,4.0,2.0,6.0,3.0,1.0,4.0,3.0,left,148.0,left,413.0,unmodified.A
participant_063,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,403.0,422.0,368.0,507.0,383.0,517.0,460.0,3060.0,,1513.0,left,A,True,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,contrastive.A
participant_063,c,36,experiment,5,2,1,unmodified,n,2a,2b,,422.0,407.0,389.0,387.0,390.0,658.0,419.0,3072.0,,2972.0,left,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,unmodified.A
participant_063,c,34,experiment,7,3,1,exhaustive,n,3a,3b,3a,444.0,363.0,342.0,397.0,336.0,482.0,355.0,2719.0,,2017.0,left,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,exhaustive.A
participant_063,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,581.0,342.0,357.0,352.0,369.0,486.0,674.0,3161.0,,2034.0,right,A,True,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,contrastive.A
participant_063,c,27,experiment,14,5,1,unmodified,y,5b,5a,,437.0,321.0,329.0,357.0,368.0,675.0,387.0,2874.0,,1496.0,right,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,unmodified.A
participant_063,c,17,experiment,16,6,1,exhaustive,y,6b,6a,6a,550.0,398.0,385.0,459.0,474.0,505.0,442.0,3213.0,,1895.0,right,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,exhaustive.A
participant_063,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,394.0,372.0,337.0,402.0,363.0,446.0,365.0,2679.0,,1763.0,left,A,True,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,contrastive.A
participant_063,c,12,experiment,23,8,1,unmodified,n,8a,8b,,542.0,555.0,413.0,486.0,459.0,517.0,576.0,3548.0,,2046.0,left,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,unmodified.A
participant_063,c,40,experiment,25,9,1,exhaustive,n,9a,9b,9a,344.0,359.0,361.0,410.0,405.0,448.0,396.0,2723.0,,1480.0,left,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,exhaustive.A
participant_063,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,567.0,349.0,324.0,409.0,388.0,420.0,397.0,2854.0,,1845.0,right,A,True,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,contrastive.A
participant_063,c,22,experiment,32,11,1,unmodified,y,11b,11a,,509.0,466.0,383.0,398.0,366.0,499.0,413.0,3034.0,,1737.0,right,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,unmodified.A
participant_063,c,10,experiment,34,12,1,exhaustive,y,12b,12a,12a,633.0,586.0,544.0,535.0,583.0,648.0,540.0,4069.0,,2067.0,right,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,exhaustive.A
participant_063,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,464.0,481.0,406.0,464.0,527.0,706.0,665.0,3713.0,,1449.0,left,A,True,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,contrastive.A
participant_063,c,29,experiment,41,14,1,unmodified,n,14a,14b,,399.0,336.0,348.0,411.0,390.0,386.0,431.0,2701.0,,2510.0,left,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,unmodified.A
participant_063,c,15,experiment,43,15,1,exhaustive,n,15a,15b,15a,360.0,484.0,347.0,495.0,356.0,474.0,482.0,2998.0,,1706.0,left,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,exhaustive.A
participant_063,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,331.0,362.0,356.0,386.0,436.0,383.0,466.0,2720.0,,3334.0,right,A,True,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,contrastive.A
participant_063,c,24,experiment,50,17,1,unmodified,y,17b,17a,,435.0,364.0,395.0,390.0,420.0,464.0,366.0,2834.0,,1689.0,right,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,unmodified.A
participant_063,c,38,experiment,52,18,1,exhaustive,y,18b,18a,18a,346.0,402.0,483.0,596.0,436.0,577.0,575.0,3415.0,,2385.0,right,A,False,,,,1241.0205523964257,,,,,4.197400487408611,,,,1.718927701056052,,297.4779853777416,,460.1625507717303,exhaustive.A
participant_064,a,36,experiment,1,1,1,exhaustive,n,1a,1b,1a,474.0,670.0,880.0,610.0,590.0,934.0,547.0,4705.0,,1784.0,left,A,False,right,0.215,0.785,713.0,153.0,560.0,2.0,3.0,5.0,1.0,2.0,3.0,4.0,right,135.0,right,135.0,exhaustive.A
participant_064,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,650.0,766.0,911.0,825.0,1045.0,2102.0,465.0,6764.0,,2134.0,left,B,False,left,0.831,0.169,898.0,746.0,152.0,3.0,2.0,5.0,2.0,1.0,3.0,4.0,left,93.0,left,93.0,contrastive.B
participant_064,a,18,experiment,8,3,1,unmodified,y,3b,3a,,698.0,984.0,935.0,937.0,898.0,1000.0,1176.0,6628.0,,4673.0,right,A,False,left,0.617,0.383,2350.9,1450.9,900.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,left,355.9,left,355.9,unmodified.A
participant_064,a,43,experiment,10,4,1,exhaustive,y,4b,4a,4a,530.0,908.0,958.0,574.0,498.0,594.0,437.0,4499.0,,3502.0,right,A,False,right,0.086,0.914,2255.0,194.0,2061.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,194.0,left,194.0,exhaustive.A
participant_064,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,590.0,621.0,545.0,513.0,475.0,803.0,1098.0,4645.0,,2504.0,right,B,False,right,0.146,0.854,905.0,132.0,773.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,left,132.0,left,132.0,contrastive.B
participant_064,a,13,experiment,17,6,1,unmodified,n,6a,6b,,686.0,731.0,672.0,685.0,714.0,815.0,688.0,4991.0,,3061.0,left,A,False,left,0.531,0.469,1441.0,765.0,676.0,5.0,3.0,8.0,4.0,2.0,6.0,5.0,left,155.0,left,367.0,unmodified.A
participant_064,a,49,experiment,19,7,1,exhaustive,n,7a,7b,7a,450.0,465.0,454.0,405.0,457.0,815.0,621.0,3667.0,,1805.0,left,A,False,right,0.498,0.502,769.0,383.0,386.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,386.0,right,386.0,exhaustive.A
participant_064,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,534.0,416.0,427.0,473.0,562.0,395.0,514.0,3321.0,,2188.0,left,B,False,left,0.722,0.278,1130.0,816.0,314.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,314.0,right,314.0,contrastive.B
participant_064,a,35,experiment,26,9,1,unmodified,y,9b,9a,,656.0,723.0,632.0,806.0,743.0,970.0,876.0,5406.0,,2152.0,right,A,False,right,0.0,1.0,355.9,0.0,355.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,355.9,right,355.9,unmodified.A
participant_064,a,45,experiment,28,10,1,exhaustive,y,10b,10a,10a,529.0,1336.0,381.0,493.0,413.0,716.0,511.0,4379.0,,1761.0,right,A,False,right,0.0,1.0,710.0,0.0,710.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,235.0,right,710.0,exhaustive.A
participant_064,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,534.0,472.0,478.0,492.0,608.0,912.0,654.0,4150.0,,3444.0,right,B,False,right,0.0,1.0,1273.9,0.0,1273.9,0.0,5.0,5.0,0.0,4.0,4.0,0.0,right,167.0,right,1273.9,contrastive.B
participant_064,a,27,experiment,35,12,1,unmodified,n,12a,12b,,856.0,1576.0,484.0,537.0,736.0,1548.0,793.0,6530.0,,2374.0,left,A,False,left,0.555,0.445,1223.0,679.0,544.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,right,215.0,right,215.0,unmodified.A
participant_064,a,38,experiment,37,13,1,exhaustive,n,13a,13b,13a,536.0,551.0,595.0,622.0,628.0,886.0,697.0,4515.0,,1885.0,left,A,False,right,0.487,0.513,896.0,436.0,460.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,460.0,right,460.0,exhaustive.A
participant_064,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,547.0,801.0,819.0,728.0,509.0,730.0,1096.0,5230.0,,4523.0,left,B,False,right,0.42,0.58,2667.0,1120.0,1547.0,7.0,3.0,10.0,6.0,2.0,8.0,6.0,left,66.0,left,66.0,contrastive.B
participant_064,a,29,experiment,44,15,1,unmodified,y,15b,15a,,413.0,779.0,439.0,553.0,466.0,632.0,730.0,4012.0,,5198.0,right,A,False,left,0.706,0.294,1554.8,1097.9,456.9,3.0,2.0,5.0,2.0,1.0,3.0,3.0,left,355.9,left,355.9,unmodified.A
participant_064,a,40,experiment,46,16,1,exhaustive,y,16b,16a,16a,575.0,644.0,612.0,748.0,998.0,845.0,447.0,4869.0,,1902.0,right,A,False,right,0.378,0.622,865.0,327.0,538.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,left,261.0,left,261.0,exhaustive.A
participant_064,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,733.0,1533.0,1868.0,804.0,723.0,926.0,2083.0,8670.0,,6233.0,right,B,False,right,0.4,0.6,3440.0,1375.0,2065.0,4.0,10.0,14.0,3.0,9.0,12.0,8.0,right,278.0,right,278.0,contrastive.B
participant_064,a,21,experiment,53,18,1,unmodified,n,18a,18b,,828.0,1064.0,865.0,708.0,646.0,575.0,622.0,5308.0,,3476.0,left,A,False,left,0.601,0.399,2002.0,1204.0,798.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,955.0,left,1204.0,unmodified.A
participant_065,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,553.0,483.0,439.0,458.0,379.0,410.0,368.0,3090.0,,2023.0,right,B,False,right,0.0,1.0,717.0,0.0,717.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,305.0,right,717.0,contrastive.B
participant_065,c,36,experiment,5,2,1,unmodified,n,2a,2b,,401.0,1064.0,772.0,1122.0,755.0,707.0,395.0,5216.0,,1946.0,left,A,False,left,0.796,0.204,825.0,657.0,168.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,right,98.0,right,98.0,unmodified.A
participant_065,c,34,experiment,7,3,1,exhaustive,n,3a,3b,3a,372.0,721.0,817.0,538.0,533.0,736.0,405.0,4122.0,,2029.0,left,A,False,right,0.228,0.772,727.0,166.0,561.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,left,94.0,left,94.0,exhaustive.A
participant_065,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,605.0,675.0,535.0,403.0,411.0,363.0,487.0,3479.0,,2327.0,left,B,False,right,0.059,0.941,1180.0,70.0,1110.0,1.0,4.0,5.0,0.0,3.0,3.0,2.0,right,197.0,right,701.0,contrastive.B
participant_065,c,27,experiment,14,5,1,unmodified,y,5b,5a,,425.0,600.0,445.0,369.0,394.0,476.0,558.0,3267.0,,1866.0,right,A,False,right,0.0,1.0,833.0,0.0,833.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,833.0,right,833.0,unmodified.A
participant_065,c,17,experiment,16,6,1,exhaustive,y,6b,6a,6a,468.0,507.0,547.0,649.0,497.0,509.0,551.0,3728.0,,2065.0,right,A,False,left,0.512,0.488,795.0,407.0,388.0,3.0,1.0,4.0,2.0,0.0,2.0,1.0,left,116.0,left,407.0,exhaustive.A
participant_065,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,373.0,403.0,414.0,386.0,399.0,453.0,408.0,2836.0,,1757.0,right,B,False,right,0.0,1.0,781.0,0.0,781.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,781.0,right,781.0,contrastive.B
participant_065,c,12,experiment,23,8,1,unmodified,n,8a,8b,,487.0,662.0,533.0,440.0,435.0,396.0,369.0,3322.0,,1939.0,left,A,False,left,0.755,0.245,816.0,616.0,200.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,448.0,left,448.0,unmodified.A
participant_065,c,40,experiment,25,9,1,exhaustive,n,9a,9b,9a,459.0,566.0,677.0,462.0,377.0,397.0,319.0,3257.0,,2192.0,left,A,False,left,0.5,0.5,1202.0,601.0,601.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,601.0,right,601.0,exhaustive.A
participant_065,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,673.0,487.0,389.0,415.0,376.0,406.0,336.0,3082.0,,1510.0,left,B,False,left,0.582,0.418,390.0,227.0,163.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,right,84.0,right,84.0,contrastive.B
participant_065,c,22,experiment,32,11,1,unmodified,y,11b,11a,,472.0,424.0,399.0,432.0,432.0,453.0,831.0,3443.0,,2101.0,right,A,False,left,0.594,0.406,1035.0,615.0,420.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,left,615.0,left,615.0,unmodified.A
participant_065,c,10,experiment,34,12,1,exhaustive,y,12b,12a,12a,406.0,667.0,444.0,501.0,414.0,785.0,437.0,3654.0,,2155.0,right,A,False,right,0.359,0.641,896.0,322.0,574.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,322.0,left,322.0,exhaustive.A
participant_065,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,493.0,752.0,860.0,539.0,445.0,558.0,532.0,4179.0,,2207.0,right,B,False,right,0.487,0.513,1043.0,508.0,535.0,4.0,3.0,7.0,3.0,2.0,5.0,5.0,left,197.0,left,308.0,contrastive.B
participant_065,c,29,experiment,41,14,1,unmodified,n,14a,14b,,476.0,521.0,616.0,698.0,599.0,550.0,476.0,3936.0,,2210.0,left,A,False,right,0.136,0.864,966.0,131.0,835.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,right,262.0,right,262.0,unmodified.A
participant_065,c,15,experiment,43,15,1,exhaustive,n,15a,15b,15a,580.0,471.0,428.0,603.0,501.0,768.0,566.0,3917.0,,2217.0,left,A,False,left,0.546,0.454,1205.0,658.0,547.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,right,454.0,right,454.0,exhaustive.A
participant_065,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,456.0,505.0,772.0,426.0,408.0,321.0,415.0,3303.0,,2018.0,left,B,False,right,0.341,0.659,696.0,237.0,459.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,left,100.0,left,100.0,contrastive.B
participant_065,c,24,experiment,50,17,1,unmodified,y,17b,17a,,391.0,632.0,479.0,679.0,483.0,597.0,575.0,3836.0,,2078.0,right,A,False,right,0.0,1.0,951.0,0.0,951.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,236.0,right,951.0,unmodified.A
participant_065,c,38,experiment,52,18,1,exhaustive,y,18b,18a,18a,398.0,518.0,453.0,386.0,380.0,358.0,298.0,2791.0,,2047.0,right,A,False,right,0.0,1.0,709.0,0.0,709.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,64.0,right,709.0,exhaustive.A
participant_066,b,34,experiment,2,1,1,unmodified,y,1b,1a,,351.0,446.0,321.0,403.0,352.0,511.0,380.0,2764.0,,1615.0,right,A,False,right,0.119,0.881,573.0,68.0,505.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,68.0,left,68.0,unmodified.A
participant_066,b,26,experiment,4,2,1,exhaustive,y,2b,2a,2a,470.0,722.0,497.0,530.0,402.0,383.0,354.0,3358.0,,1916.0,right,A,False,right,0.0,1.0,824.0,0.0,824.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,100.0,right,824.0,exhaustive.A
participant_066,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,542.0,585.0,506.0,425.0,378.0,326.0,341.0,3103.0,,1810.0,right,B,False,right,0.0,1.0,577.0,0.0,577.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,94.0,right,577.0,contrastive.B
participant_066,b,25,experiment,11,4,1,unmodified,n,4a,4b,,310.0,784.0,427.0,433.0,450.0,534.0,634.0,3572.0,,1679.0,left,A,False,right,0.463,0.537,482.0,223.0,259.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,right,192.0,right,192.0,unmodified.A
participant_066,b,13,experiment,13,5,1,exhaustive,n,5a,5b,5a,408.0,568.0,372.0,339.0,367.0,331.0,319.0,2704.0,,1915.0,left,A,False,left,1.0,0.0,895.0,895.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,895.0,left,895.0,exhaustive.A
